"Time Stamp","Time Zone","Name","PTID","Load"
"04/16/2026 06:30:00","EDT","MHK VL",61756,842.8971
"04/16/2026 06:30:00","EDT","MILLWD",61759,234.5064
"04/16/2026 06:30:00","EDT","N.Y.C.",61761,5587.74
"04/16/2026 06:30:00","EDT","NORTH",61755,459.7606
"04/16/2026 06:30:00","EDT","WEST",61752,1447.2083
"04/16/2026 06:35:00","EDT","CAPITL",61757,1115.415
"04/16/2026 06:35:00","EDT","CENTRL",61754,1515.2561
"04/16/2026 06:35:00","EDT","DUNWOD",61760,587.8723
"04/16/2026 06:35:00","EDT","GENESE",61753,975.7617
"04/16/2026 06:35:00","EDT","HUD VL",61758,999.2056
"04/16/2026 06:35:00","EDT","LONGIL",61762,1808.3972
"04/16/2026 06:35:00","EDT","MHK VL",61756,847.0512
"04/16/2026 06:35:00","EDT","MILLWD",61759,244.6963
"04/16/2026 06:35:00","EDT","N.Y.C.",61761,5631.7114
"04/16/2026 06:35:00","EDT","NORTH",61755,454.3105
"04/16/2026 06:35:00","EDT","WEST",61752,1458.1536
"04/16/2026 06:40:00","EDT","CAPITL",61757,1141.163
"04/16/2026 06:40:00","EDT","CENTRL",61754,1527.8306
"04/16/2026 06:40:00","EDT","DUNWOD",61760,574.8369
"04/16/2026 06:40:00","EDT","GENESE",61753,986.7972
"04/16/2026 06:40:00","EDT","HUD VL",61758,972.2159
"04/16/2026 06:40:00","EDT","LONGIL",61762,1805.9098
"04/16/2026 06:40:00","EDT","MHK VL",61756,860.2172
"04/16/2026 06:40:00","EDT","MILLWD",61759,240.8769
"04/16/2026 06:40:00","EDT","N.Y.C.",61761,5662.948
"04/16/2026 06:40:00","EDT","NORTH",61755,461.3949
"04/16/2026 06:40:00","EDT","WEST",61752,1459.0417
"04/16/2026 06:45:00","EDT","CAPITL",61757,1149.231
"04/16/2026 06:45:00","EDT","CENTRL",61754,1589.4316
"04/16/2026 06:45:00","EDT","DUNWOD",61760,591.4039
"04/16/2026 06:45:00","EDT","GENESE",61753,982.2094
"04/16/2026 06:45:00","EDT","HUD VL",61758,993.2817
"04/16/2026 06:45:00","EDT","LONGIL",61762,1812.0148
"04/16/2026 06:45:00","EDT","MHK VL",61756,858.1384
"04/16/2026 06:45:00","EDT","MILLWD",61759,242.6993
"04/16/2026 06:45:00","EDT","N.Y.C.",61761,5700.835
"04/16/2026 06:45:00","EDT","NORTH",61755,452.8038
"04/16/2026 06:45:00","EDT","WEST",61752,1459.1799
"04/16/2026 06:50:00","EDT","CAPITL",61757,1149.1063
"04/16/2026 06:50:00","EDT","CENTRL",61754,1579.0269
"04/16/2026 06:50:00","EDT","DUNWOD",61760,600.5261
"04/16/2026 06:50:00","EDT","GENESE",61753,992.1722
"04/16/2026 06:50:00","EDT","HUD VL",61758,993.5321
"04/16/2026 06:50:00","EDT","LONGIL",61762,1795.5483
"04/16/2026 06:50:00","EDT","MHK VL",61756,839.8509
"04/16/2026 06:50:00","EDT","MILLWD",61759,247.2191
"04/16/2026 06:50:00","EDT","N.Y.C.",61761,5715.958
"04/16/2026 06:50:00","EDT","NORTH",61755,483.1478
"04/16/2026 06:50:00","EDT","WEST",61752,1453.5002
"04/16/2026 06:55:00","EDT","CAPITL",61757,1134.9579
"04/16/2026 06:55:00","EDT","CENTRL",61754,1579.6636
"04/16/2026 06:55:00","EDT","DUNWOD",61760,618.976
"04/16/2026 06:55:00","EDT","GENESE",61753,992.9005
"04/16/2026 06:55:00","EDT","HUD VL",61758,971.6491
"04/16/2026 06:55:00","EDT","LONGIL",61762,1818.8689
"04/16/2026 06:55:00","EDT","MHK VL",61756,860.3077
"04/16/2026 06:55:00","EDT","MILLWD",61759,242.4806
"04/16/2026 06:55:00","EDT","N.Y.C.",61761,5756.414
"04/16/2026 06:55:00","EDT","NORTH",61755,467.1093
"04/16/2026 06:55:00","EDT","WEST",61752,1460.4971
"04/16/2026 07:00:00","EDT","CAPITL",61757,1151.283
"04/16/2026 07:00:00","EDT","CENTRL",61754,1554.7451
"04/16/2026 07:00:00","EDT","DUNWOD",61760,601.6324
"04/16/2026 07:00:00","EDT","GENESE",61753,1006.8545
"04/16/2026 07:00:00","EDT","HUD VL",61758,1006.833
"04/16/2026 07:00:00","EDT","LONGIL",61762,1813.83
"04/16/2026 07:00:00","EDT","MHK VL",61756,877.0223
"04/16/2026 07:00:00","EDT","MILLWD",61759,253.8063
"04/16/2026 07:00:00","EDT","N.Y.C.",61761,5809.917
"04/16/2026 07:00:00","EDT","NORTH",61755,451.0021
"04/16/2026 07:00:00","EDT","WEST",61752,1458.4701
"04/16/2026 07:05:00","EDT","CAPITL",61757,1134.7274
"04/16/2026 07:05:00","EDT","CENTRL",61754,1582.5066
"04/16/2026 07:05:00","EDT","DUNWOD",61760,618.4301
"04/16/2026 07:05:00","EDT","GENESE",61753,1007.5117
"04/16/2026 07:05:00","EDT","HUD VL",61758,964.6454
"04/16/2026 07:05:00","EDT","LONGIL",61762,1839.0703
"04/16/2026 07:05:00","EDT","MHK VL",61756,865.1513
"04/16/2026 07:05:00","EDT","MILLWD",61759,251.7196
"04/16/2026 07:05:00","EDT","N.Y.C.",61761,5839.9575
"04/16/2026 07:05:00","EDT","NORTH",61755,467.0285
"04/16/2026 07:05:00","EDT","WEST",61752,1478.6414
"04/16/2026 07:10:00","EDT","CAPITL",61757,1155.0936
"04/16/2026 07:10:00","EDT","CENTRL",61754,1591.229
"04/16/2026 07:10:00","EDT","DUNWOD",61760,624.4683
"04/16/2026 07:10:00","EDT","GENESE",61753,1005.0248
"04/16/2026 07:10:00","EDT","HUD VL",61758,961.4774
"04/16/2026 07:10:00","EDT","LONGIL",61762,1820.5406
"04/16/2026 07:10:00","EDT","MHK VL",61756,877.5643
"04/16/2026 07:10:00","EDT","MILLWD",61759,230.5931
"04/16/2026 07:10:00","EDT","N.Y.C.",61761,5933.462
"04/16/2026 07:10:00","EDT","NORTH",61755,456.4992
"04/16/2026 07:10:00","EDT","WEST",61752,1470.4045
"04/16/2026 07:15:00","EDT","CAPITL",61757,1175.3567
"04/16/2026 07:15:00","EDT","CENTRL",61754,1597.6018
"04/16/2026 07:15:00","EDT","DUNWOD",61760,642.7084
"04/16/2026 07:15:00","EDT","GENESE",61753,1012.0181
"04/16/2026 07:15:00","EDT","HUD VL",61758,969.6046
"04/16/2026 07:15:00","EDT","LONGIL",61762,1841.9249
"04/16/2026 07:15:00","EDT","MHK VL",61756,885.0219
"04/16/2026 07:15:00","EDT","MILLWD",61759,223.523
"04/16/2026 07:15:00","EDT","N.Y.C.",61761,6007.6543
"04/16/2026 07:15:00","EDT","NORTH",61755,441.6437
"04/16/2026 07:15:00","EDT","WEST",61752,1466.9048
"04/16/2026 07:20:00","EDT","CAPITL",61757,1147.7162
"04/16/2026 07:20:00","EDT","CENTRL",61754,1608.0312
"04/16/2026 07:20:00","EDT","DUNWOD",61760,627.3799
"04/16/2026 07:20:00","EDT","GENESE",61753,1019.5178
"04/16/2026 07:20:00","EDT","HUD VL",61758,1016.5221
"04/16/2026 07:20:00","EDT","LONGIL",61762,1861.4033
"04/16/2026 07:20:00","EDT","MHK VL",61756,839.8911
"04/16/2026 07:20:00","EDT","MILLWD",61759,247.6368
"04/16/2026 07:20:00","EDT","N.Y.C.",61761,6018.9624
"04/16/2026 07:20:00","EDT","NORTH",61755,471.4432
"04/16/2026 07:20:00","EDT","WEST",61752,1482.4026
"04/16/2026 07:25:00","EDT","CAPITL",61757,1168.2904
"04/16/2026 07:25:00","EDT","CENTRL",61754,1594.7483
"04/16/2026 07:25:00","EDT","DUNWOD",61760,634.813
"04/16/2026 07:25:00","EDT","GENESE",61753,1012.4822
"04/16/2026 07:25:00","EDT","HUD VL",61758,1043.9966
"04/16/2026 07:25:00","EDT","LONGIL",61762,1854.1648
"04/16/2026 07:25:00","EDT","MHK VL",61756,840.4415
"04/16/2026 07:25:00","EDT","MILLWD",61759,263.3584
"04/16/2026 07:25:00","EDT","N.Y.C.",61761,6047.184
"04/16/2026 07:25:00","EDT","NORTH",61755,456.4304
"04/16/2026 07:25:00","EDT","WEST",61752,1482.4636
"04/16/2026 07:30:00","EDT","CAPITL",61757,1150.4113
"04/16/2026 07:30:00","EDT","CENTRL",61754,1540.388
"04/16/2026 07:30:00","EDT","DUNWOD",61760,654.1266
"04/16/2026 07:30:00","EDT","GENESE",61753,1013.0224
"04/16/2026 07:30:00","EDT","HUD VL",61758,1005.6145
"04/16/2026 07:30:00","EDT","LONGIL",61762,1842.2134
"04/16/2026 07:30:00","EDT","MHK VL",61756,833.3279
"04/16/2026 07:30:00","EDT","MILLWD",61759,243.0061
"04/16/2026 07:30:00","EDT","N.Y.C.",61761,6091.507
"04/16/2026 07:30:00","EDT","NORTH",61755,463.5942
"04/16/2026 07:30:00","EDT","WEST",61752,1520.1865
"04/16/2026 07:35:00","EDT","CAPITL",61757,1146.2238
"04/16/2026 07:35:00","EDT","CENTRL",61754,1546.2385
"04/16/2026 07:35:00","EDT","DUNWOD",61760,641.4144
"04/16/2026 07:35:00","EDT","GENESE",61753,1006.6414
"04/16/2026 07:35:00","EDT","HUD VL",61758,1039.2264
"04/16/2026 07:35:00","EDT","LONGIL",61762,1849.9519
"04/16/2026 07:35:00","EDT","MHK VL",61756,810.543
"04/16/2026 07:35:00","EDT","MILLWD",61759,268.385
"04/16/2026 07:35:00","EDT","N.Y.C.",61761,6116.791
"04/16/2026 07:35:00","EDT","NORTH",61755,462.1494
"04/16/2026 07:35:00","EDT","WEST",61752,1495.3396
"04/16/2026 07:40:00","EDT","CAPITL",61757,1139.8473
"04/16/2026 07:40:00","EDT","CENTRL",61754,1563.7935
"04/16/2026 07:40:00","EDT","DUNWOD",61760,648.1612
"04/16/2026 07:40:00","EDT","GENESE",61753,1027.6051
"04/16/2026 07:40:00","EDT","HUD VL",61758,988.3462
"04/16/2026 07:40:00","EDT","LONGIL",61762,1855.9072
"04/16/2026 07:40:00","EDT","MHK VL",61756,790.4135
"04/16/2026 07:40:00","EDT","MILLWD",61759,253.3932
"04/16/2026 07:40:00","EDT","N.Y.C.",61761,6193.7095
"04/16/2026 07:40:00","EDT","NORTH",61755,478.5518
"04/16/2026 07:40:00","EDT","WEST",61752,1500.7104
"04/16/2026 07:45:00","EDT","CAPITL",61757,1155.8936
"04/16/2026 07:45:00","EDT","CENTRL",61754,1537.9092
"04/16/2026 07:45:00","EDT","DUNWOD",61760,652.8185
"04/16/2026 07:45:00","EDT","GENESE",61753,1015.8045
"04/16/2026 07:45:00","EDT","HUD VL",61758,1002.0796
"04/16/2026 07:45:00","EDT","LONGIL",61762,1865.588
"04/16/2026 07:45:00","EDT","MHK VL",61756,805.9852
"04/16/2026 07:45:00","EDT","MILLWD",61759,258.9416
"04/16/2026 07:45:00","EDT","N.Y.C.",61761,6153.0605
"04/16/2026 07:45:00","EDT","NORTH",61755,443.244
"04/16/2026 07:45:00","EDT","WEST",61752,1521.3147
"04/16/2026 07:50:00","EDT","CAPITL",61757,1162.425
"04/16/2026 07:50:00","EDT","CENTRL",61754,1526.4077
"04/16/2026 07:50:00","EDT","DUNWOD",61760,661.7882
"04/16/2026 07:50:00","EDT","GENESE",61753,1034.1246
"04/16/2026 07:50:00","EDT","HUD VL",61758,984.8965
"04/16/2026 07:50:00","EDT","LONGIL",61762,1837.3824
"04/16/2026 07:50:00","EDT","MHK VL",61756,804.3409
"04/16/2026 07:50:00","EDT","MILLWD",61759,249.5762
"04/16/2026 07:50:00","EDT","N.Y.C.",61761,6223.1323
"04/16/2026 07:50:00","EDT","NORTH",61755,440.616
"04/16/2026 07:50:00","EDT","WEST",61752,1522.1606
"04/16/2026 07:55:00","EDT","CAPITL",61757,1136.8975
"04/16/2026 07:55:00","EDT","CENTRL",61754,1502.5144
"04/16/2026 07:55:00","EDT","DUNWOD",61760,653.7574
"04/16/2026 07:55:00","EDT","GENESE",61753,1033.0801
"04/16/2026 07:55:00","EDT","HUD VL",61758,997.7645
"04/16/2026 07:55:00","EDT","LONGIL",61762,1834.1296
"04/16/2026 07:55:00","EDT","MHK VL",61756,807.4602
"04/16/2026 07:55:00","EDT","MILLWD",61759,241.7434
"04/16/2026 07:55:00","EDT","N.Y.C.",61761,6248.4316
"04/16/2026 07:55:00","EDT","NORTH",61755,402.3683
"04/16/2026 07:55:00","EDT","WEST",61752,1537.9962
"04/16/2026 08:00:00","EDT","CAPITL",61757,1140.2616
"04/16/2026 08:00:00","EDT","CENTRL",61754,1506.7107
"04/16/2026 08:00:00","EDT","DUNWOD",61760,676.2995
"04/16/2026 08:00:00","EDT","GENESE",61753,1022.6008
"04/16/2026 08:00:00","EDT","HUD VL",61758,993.1987
"04/16/2026 08:00:00","EDT","LONGIL",61762,1845.4264
"04/16/2026 08:00:00","EDT","MHK VL",61756,819.0112
"04/16/2026 08:00:00","EDT","MILLWD",61759,248.6596
"04/16/2026 08:00:00","EDT","N.Y.C.",61761,6277.4146
"04/16/2026 08:00:00","EDT","NORTH",61755,394.2195
"04/16/2026 08:00:00","EDT","WEST",61752,1528.2383
"04/16/2026 08:05:00","EDT","CAPITL",61757,1132.7944
"04/16/2026 08:05:00","EDT","CENTRL",61754,1507.565
"04/16/2026 08:05:00","EDT","DUNWOD",61760,667.5363
"04/16/2026 08:05:00","EDT","GENESE",61753,1042.2733
"04/16/2026 08:05:00","EDT","HUD VL",61758,994.6007
"04/16/2026 08:05:00","EDT","LONGIL",61762,1829.3802
"04/16/2026 08:05:00","EDT","MHK VL",61756,751.3755
"04/16/2026 08:05:00","EDT","MILLWD",61759,248.4984
"04/16/2026 08:05:00","EDT","N.Y.C.",61761,6280.4526
"04/16/2026 08:05:00","EDT","NORTH",61755,458.127
"04/16/2026 08:05:00","EDT","WEST",61752,1537.7415
"04/16/2026 08:10:00","EDT","CAPITL",61757,1121.5593
"04/16/2026 08:10:00","EDT","CENTRL",61754,1511.3333
"04/16/2026 08:10:00","EDT","DUNWOD",61760,677.1682
"04/16/2026 08:10:00","EDT","GENESE",61753,1057.2448
"04/16/2026 08:10:00","EDT","HUD VL",61758,970.2921
"04/16/2026 08:10:00","EDT","LONGIL",61762,1835.0604
"04/16/2026 08:10:00","EDT","MHK VL",61756,747.6599
"04/16/2026 08:10:00","EDT","MILLWD",61759,244.0652
"04/16/2026 08:10:00","EDT","N.Y.C.",61761,6363.7974
"04/16/2026 08:10:00","EDT","NORTH",61755,461.8805
"04/16/2026 08:10:00","EDT","WEST",61752,1507.0442
"04/16/2026 08:15:00","EDT","CAPITL",61757,1114.207
"04/16/2026 08:15:00","EDT","CENTRL",61754,1526.0879
"04/16/2026 08:15:00","EDT","DUNWOD",61760,663.012
"04/16/2026 08:15:00","EDT","GENESE",61753,1053.5024
"04/16/2026 08:15:00","EDT","HUD VL",61758,965.3751
"04/16/2026 08:15:00","EDT","LONGIL",61762,1858.593
"04/16/2026 08:15:00","EDT","MHK VL",61756,741.3324
"04/16/2026 08:15:00","EDT","MILLWD",61759,246.1289
"04/16/2026 08:15:00","EDT","N.Y.C.",61761,6348.718
"04/16/2026 08:15:00","EDT","NORTH",61755,448.6633
"04/16/2026 08:15:00","EDT","WEST",61752,1511.9409
"04/16/2026 08:20:00","EDT","CAPITL",61757,1110.8275
"04/16/2026 08:20:00","EDT","CENTRL",61754,1466.2344
"04/16/2026 08:20:00","EDT","DUNWOD",61760,672.2896
"04/16/2026 08:20:00","EDT","GENESE",61753,1058.9243
"04/16/2026 08:20:00","EDT","HUD VL",61758,987.9428
"04/16/2026 08:20:00","EDT","LONGIL",61762,1854.7291
"04/16/2026 08:20:00","EDT","MHK VL",61756,755.475
"04/16/2026 08:20:00","EDT","MILLWD",61759,245.487
"04/16/2026 08:20:00","EDT","N.Y.C.",61761,6417.6846
"04/16/2026 08:20:00","EDT","NORTH",61755,472.3656
"04/16/2026 08:20:00","EDT","WEST",61752,1516.5568
"04/16/2026 08:25:00","EDT","CAPITL",61757,1126.3375
"04/16/2026 08:25:00","EDT","CENTRL",61754,1497.0454
"04/16/2026 08:25:00","EDT","DUNWOD",61760,682.3091
"04/16/2026 08:25:00","EDT","GENESE",61753,1064.7512
"04/16/2026 08:25:00","EDT","HUD VL",61758,977.8023
"04/16/2026 08:25:00","EDT","LONGIL",61762,1864.4697
"04/16/2026 08:25:00","EDT","MHK VL",61756,739.6296
"04/16/2026 08:25:00","EDT","MILLWD",61759,255.2441
"04/16/2026 08:25:00","EDT","N.Y.C.",61761,6430.3545
"04/16/2026 08:25:00","EDT","NORTH",61755,430.431
"04/16/2026 08:25:00","EDT","WEST",61752,1544.5261
"04/16/2026 08:30:00","EDT","CAPITL",61757,1104.6298
"04/16/2026 08:30:00","EDT","CENTRL",61754,1448.9817
"04/16/2026 08:30:00","EDT","DUNWOD",61760,671.3586
"04/16/2026 08:30:00","EDT","GENESE",61753,1068.246
"04/16/2026 08:30:00","EDT","HUD VL",61758,979.644
"04/16/2026 08:30:00","EDT","LONGIL",61762,1852.6323
"04/16/2026 08:30:00","EDT","MHK VL",61756,720.8799
"04/16/2026 08:30:00","EDT","MILLWD",61759,262.5659
"04/16/2026 08:30:00","EDT","N.Y.C.",61761,6448.26
"04/16/2026 08:30:00","EDT","NORTH",61755,423.943
"04/16/2026 08:30:00","EDT","WEST",61752,1532.8625
"04/16/2026 08:35:00","EDT","CAPITL",61757,1081.7365
"04/16/2026 08:35:00","EDT","CENTRL",61754,1483.2373
"04/16/2026 08:35:00","EDT","DUNWOD",61760,666.8558
"04/16/2026 08:35:00","EDT","GENESE",61753,1056.3695
"04/16/2026 08:35:00","EDT","HUD VL",61758,1002.6292
"04/16/2026 08:35:00","EDT","LONGIL",61762,1844.1835
"04/16/2026 08:35:00","EDT","MHK VL",61756,706.7756
"04/16/2026 08:35:00","EDT","MILLWD",61759,247.5541
"04/16/2026 08:35:00","EDT","N.Y.C.",61761,6444.4297
"04/16/2026 08:35:00","EDT","NORTH",61755,427.7069
"04/16/2026 08:35:00","EDT","WEST",61752,1538.0315
"04/16/2026 08:40:00","EDT","CAPITL",61757,1059.083
"04/16/2026 08:40:00","EDT","CENTRL",61754,1453.1377
"04/16/2026 08:40:00","EDT","DUNWOD",61760,676.068
"04/16/2026 08:40:00","EDT","GENESE",61753,1058.562
"04/16/2026 08:40:00","EDT","HUD VL",61758,999.8358
"04/16/2026 08:40:00","EDT","LONGIL",61762,1852.2947
"04/16/2026 08:40:00","EDT","MHK VL",61756,704.34
"04/16/2026 08:40:00","EDT","MILLWD",61759,249.6425
"04/16/2026 08:40:00","EDT","N.Y.C.",61761,6475.4604
"04/16/2026 08:40:00","EDT","NORTH",61755,449.1746
"04/16/2026 08:40:00","EDT","WEST",61752,1515.0642
"04/16/2026 08:45:00","EDT","CAPITL",61757,1065.6187
"04/16/2026 08:45:00","EDT","CENTRL",61754,1462.367
"04/16/2026 08:45:00","EDT","DUNWOD",61760,667.8306
"04/16/2026 08:45:00","EDT","GENESE",61753,1056.8171
"04/16/2026 08:45:00","EDT","HUD VL",61758,965.106
"04/16/2026 08:45:00","EDT","LONGIL",61762,1840.3357
"04/16/2026 08:45:00","EDT","MHK VL",61756,698.2932
"04/16/2026 08:45:00","EDT","MILLWD",61759,244.0457
"04/16/2026 08:45:00","EDT","N.Y.C.",61761,6498.715
"04/16/2026 08:45:00","EDT","NORTH",61755,464.3534
"04/16/2026 08:45:00","EDT","WEST",61752,1531.3748
"04/16/2026 08:50:00","EDT","CAPITL",61757,1050.7733
"04/16/2026 08:50:00","EDT","CENTRL",61754,1446.7148
"04/16/2026 08:50:00","EDT","DUNWOD",61760,691.2345
"04/16/2026 08:50:00","EDT","GENESE",61753,1062.3505
"04/16/2026 08:50:00","EDT","HUD VL",61758,957.8013
"04/16/2026 08:50:00","EDT","LONGIL",61762,1822.0769
"04/16/2026 08:50:00","EDT","MHK VL",61756,697.4049
"04/16/2026 08:50:00","EDT","MILLWD",61759,242.7844
"04/16/2026 08:50:00","EDT","N.Y.C.",61761,6540.1553
"04/16/2026 08:50:00","EDT","NORTH",61755,468.8017
"04/16/2026 08:50:00","EDT","WEST",61752,1529.3704
"04/16/2026 08:55:00","EDT","CAPITL",61757,1042.6697
"04/16/2026 08:55:00","EDT","CENTRL",61754,1466.2915
"04/16/2026 08:55:00","EDT","DUNWOD",61760,697.1978
"04/16/2026 08:55:00","EDT","GENESE",61753,1046.926
"04/16/2026 08:55:00","EDT","HUD VL",61758,981.8817
"04/16/2026 08:55:00","EDT","LONGIL",61762,1807.3228
"04/16/2026 08:55:00","EDT","MHK VL",61756,688.8592
"04/16/2026 08:55:00","EDT","MILLWD",61759,227.4335
"04/16/2026 08:55:00","EDT","N.Y.C.",61761,6537.672
"04/16/2026 08:55:00","EDT","NORTH",61755,468.481
"04/16/2026 08:55:00","EDT","WEST",61752,1527.8392
"04/16/2026 09:00:00","EDT","CAPITL",61757,1079.2354
"04/16/2026 09:00:00","EDT","CENTRL",61754,1444.1948
"04/16/2026 09:00:00","EDT","DUNWOD",61760,776.7954
"04/16/2026 09:00:00","EDT","GENESE",61753,1044.8025
"04/16/2026 09:00:00","EDT","HUD VL",61758,948.469
"04/16/2026 09:00:00","EDT","LONGIL",61762,1825.9902
"04/16/2026 09:00:00","EDT","MHK VL",61756,696.2162
"04/16/2026 09:00:00","EDT","MILLWD",61759,251.2056
"04/16/2026 09:00:00","EDT","N.Y.C.",61761,6483.3975
"04/16/2026 09:00:00","EDT","NORTH",61755,447.0918
"04/16/2026 09:00:00","EDT","WEST",61752,1572.867
"04/16/2026 09:05:00","EDT","CAPITL",61757,1054.4293
"04/16/2026 09:05:00","EDT","CENTRL",61754,1474.5344
"04/16/2026 09:05:00","EDT","DUNWOD",61760,763.9252
"04/16/2026 09:05:00","EDT","GENESE",61753,1060.9084
"04/16/2026 09:05:00","EDT","HUD VL",61758,964.8221
"04/16/2026 09:05:00","EDT","LONGIL",61762,1827.6711
"04/16/2026 09:05:00","EDT","MHK VL",61756,660.8381
"04/16/2026 09:05:00","EDT","MILLWD",61759,255.9891
"04/16/2026 09:05:00","EDT","N.Y.C.",61761,6533.1943
"04/16/2026 09:05:00","EDT","NORTH",61755,445.5233
"04/16/2026 09:05:00","EDT","WEST",61752,1546.3939
"04/16/2026 09:10:00","EDT","CAPITL",61757,1053.8523
"04/16/2026 09:10:00","EDT","CENTRL",61754,1484.1418
"04/16/2026 09:10:00","EDT","DUNWOD",61760,757.1569
"04/16/2026 09:10:00","EDT","GENESE",61753,1038.2994
"04/16/2026 09:10:00","EDT","HUD VL",61758,941.0244
"04/16/2026 09:10:00","EDT","LONGIL",61762,1831.7722
"04/16/2026 09:10:00","EDT","MHK VL",61756,653.4807
"04/16/2026 09:10:00","EDT","MILLWD",61759,252.58
"04/16/2026 09:10:00","EDT","N.Y.C.",61761,6585.698
"04/16/2026 09:10:00","EDT","NORTH",61755,451.2783
"04/16/2026 09:10:00","EDT","WEST",61752,1529.5928
"04/16/2026 09:15:00","EDT","CAPITL",61757,1057.9523
"04/16/2026 09:15:00","EDT","CENTRL",61754,1495.6819
"04/16/2026 09:15:00","EDT","DUNWOD",61760,764.509
"04/16/2026 09:15:00","EDT","GENESE",61753,1046.3438
"04/16/2026 09:15:00","EDT","HUD VL",61758,924.5674
"04/16/2026 09:15:00","EDT","LONGIL",61762,1838.9436
"04/16/2026 09:15:00","EDT","MHK VL",61756,616.3752
"04/16/2026 09:15:00","EDT","MILLWD",61759,263.5978
"04/16/2026 09:15:00","EDT","N.Y.C.",61761,6599.7964
"04/16/2026 09:15:00","EDT","NORTH",61755,495.5741
"04/16/2026 09:15:00","EDT","WEST",61752,1525.7725
"04/16/2026 09:20:00","EDT","CAPITL",61757,1064.6594
"04/16/2026 09:20:00","EDT","CENTRL",61754,1498.9055
"04/16/2026 09:20:00","EDT","DUNWOD",61760,773.4918
"04/16/2026 09:20:00","EDT","GENESE",61753,1019.6918
"04/16/2026 09:20:00","EDT","HUD VL",61758,924.95
"04/16/2026 09:20:00","EDT","LONGIL",61762,1854.1697
"04/16/2026 09:20:00","EDT","MHK VL",61756,639.882
"04/16/2026 09:20:00","EDT","MILLWD",61759,260.7954
"04/16/2026 09:20:00","EDT","N.Y.C.",61761,6634.609
"04/16/2026 09:20:00","EDT","NORTH",61755,472.8554
"04/16/2026 09:20:00","EDT","WEST",61752,1521.5237
"04/16/2026 09:25:00","EDT","CAPITL",61757,1079.4797
"04/16/2026 09:25:00","EDT","CENTRL",61754,1482.5774
"04/16/2026 09:25:00","EDT","DUNWOD",61760,761.3008
"04/16/2026 09:25:00","EDT","GENESE",61753,1019.4766
"04/16/2026 09:25:00","EDT","HUD VL",61758,888.7057
"04/16/2026 09:25:00","EDT","LONGIL",61762,1860.6692
"04/16/2026 09:25:00","EDT","MHK VL",61756,612.9308
"04/16/2026 09:25:00","EDT","MILLWD",61759,260.2773
"04/16/2026 09:25:00","EDT","N.Y.C.",61761,6591.3447
"04/16/2026 09:25:00","EDT","NORTH",61755,488.575
"04/16/2026 09:25:00","EDT","WEST",61752,1488.6152
"04/16/2026 09:30:00","EDT","CAPITL",61757,1062.6008
"04/16/2026 09:30:00","EDT","CENTRL",61754,1491.3367
"04/16/2026 09:30:00","EDT","DUNWOD",61760,780.4382
"04/16/2026 09:30:00","EDT","GENESE",61753,1013.7232
"04/16/2026 09:30:00","EDT","HUD VL",61758,916.0979
"04/16/2026 09:30:00","EDT","LONGIL",61762,1868.3721
"04/16/2026 09:30:00","EDT","MHK VL",61756,592.4678
"04/16/2026 09:30:00","EDT","MILLWD",61759,259.9623
"04/16/2026 09:30:00","EDT","N.Y.C.",61761,6625.175
"04/16/2026 09:30:00","EDT","NORTH",61755,495.2182
"04/16/2026 09:30:00","EDT","WEST",61752,1482.0979
"04/16/2026 09:35:00","EDT","CAPITL",61757,1039.849
"04/16/2026 09:35:00","EDT","CENTRL",61754,1477.502
"04/16/2026 09:35:00","EDT","DUNWOD",61760,764.8543
"04/16/2026 09:35:00","EDT","GENESE",61753,997.9752
"04/16/2026 09:35:00","EDT","HUD VL",61758,908.9677
"04/16/2026 09:35:00","EDT","LONGIL",61762,1858.6105
"04/16/2026 09:35:00","EDT","MHK VL",61756,623.5115
"04/16/2026 09:35:00","EDT","MILLWD",61759,276.9651
"04/16/2026 09:35:00","EDT","N.Y.C.",61761,6625.645
"04/16/2026 09:35:00","EDT","NORTH",61755,452.3745
"04/16/2026 09:35:00","EDT","WEST",61752,1466.7861
"04/16/2026 09:40:00","EDT","CAPITL",61757,1022.0874
"04/16/2026 09:40:00","EDT","CENTRL",61754,1505.7004
"04/16/2026 09:40:00","EDT","DUNWOD",61760,761.6212
"04/16/2026 09:40:00","EDT","GENESE",61753,981.3528
"04/16/2026 09:40:00","EDT","HUD VL",61758,906.946
"04/16/2026 09:40:00","EDT","LONGIL",61762,1858.8503
"04/16/2026 09:40:00","EDT","MHK VL",61756,612.0464
"04/16/2026 09:40:00","EDT","MILLWD",61759,248.8917
"04/16/2026 09:40:00","EDT","N.Y.C.",61761,6654.0815
"04/16/2026 09:40:00","EDT","NORTH",61755,479.5199
"04/16/2026 09:40:00","EDT","WEST",61752,1509.7108
"04/16/2026 09:45:00","EDT","CAPITL",61757,1021.7278
"04/16/2026 09:45:00","EDT","CENTRL",61754,1459.4375
"04/16/2026 09:45:00","EDT","DUNWOD",61760,788.3397
"04/16/2026 09:45:00","EDT","GENESE",61753,963.5213
"04/16/2026 09:45:00","EDT","HUD VL",61758,889.2502
"04/16/2026 09:45:00","EDT","LONGIL",61762,1862.2716
"04/16/2026 09:45:00","EDT","MHK VL",61756,619.6212
"04/16/2026 09:45:00","EDT","MILLWD",61759,243.2446
"04/16/2026 09:45:00","EDT","N.Y.C.",61761,6631.581
